"year","quarter","sex","age","acf","hiv","smrxpertcases","period","acfperiod","year_q","population","hiv_prev","newpopulation"
"2015","1","males","20-29","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",55151,0.017,
"2015","1","males","20-29","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",55151,0.017,54213.433
"2015","1","males","20-29","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",55151,0.017,937.567
"2015","1","males","30-39","ACF",,3,"cpost-ACF","ACF.cpost-ACF","2015.1",18632,0.111,
"2015","1","males","30-39","ACF","a) HIV-negative",10,"cpost-ACF","ACF.cpost-ACF","2015.1",18632,0.111,16563.848
"2015","1","males","30-39","ACF","b) HIV-positive",22,"cpost-ACF","ACF.cpost-ACF","2015.1",18632,0.111,2068.152
"2015","1","males","30-39","Non-ACF",,3,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",40566,0.145,
"2015","1","males","30-39","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",40566,0.145,34683.93
"2015","1","males","30-39","Non-ACF","b) HIV-positive",25,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",40566,0.145,5882.07
"2015","1","males","40-49","ACF",,2,"cpost-ACF","ACF.cpost-ACF","2015.1",8545,0.248,
"2015","1","males","40-49","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2015.1",8545,0.248,6425.84
"2015","1","males","40-49","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2015.1",8545,0.248,2119.16
"2015","1","males","40-49","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",23150,0.24,17594
"2015","1","males","40-49","Non-ACF","b) HIV-positive",11,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",23150,0.24,5556
"2015","1","males","50+","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2015.1",6539,0.199,5237.739
"2015","1","males","50+","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2015.1",6539,0.199,1301.261
"2015","1","males","50+","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",18026,0.251,13501.474
"2015","1","males","50+","Non-ACF","b) HIV-positive",6,"cpost-ACF","Non-ACF.cpost-ACF","2015.1",18026,0.251,4524.526
"2015","2","females","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.2",10505,0.03,10189.85
"2015","2","females","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",33633,0.028,32691.276
"2015","2","females","16-19","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",33633,0.028,941.724
"2015","2","females","20-29","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2015.2",25951,0.073,24056.577
"2015","2","females","20-29","ACF","b) HIV-positive",11,"cpost-ACF","ACF.cpost-ACF","2015.2",25951,0.073,1894.423
"2015","2","females","20-29","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",59603,0.09,54238.73
"2015","2","females","20-29","Non-ACF","b) HIV-positive",12,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",59603,0.09,5364.27
"2015","2","females","30-39","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2015.2",21963,0.206,17438.622
"2015","2","females","30-39","ACF","b) HIV-positive",7,"cpost-ACF","ACF.cpost-ACF","2015.2",21963,0.206,4524.378
"2015","2","females","30-39","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",32667,0.212,
"2015","2","females","30-39","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",32667,0.212,25741.596
"2015","2","females","30-39","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",32667,0.212,6925.404
"2015","2","females","40-49","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.2",7831,0.356,5043.164
"2015","2","females","40-49","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2015.2",7831,0.356,2787.836
"2015","2","females","40-49","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",16695,0.325,11269.125
"2015","2","females","40-49","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",16695,0.325,5425.875
"2015","2","females","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.2",6928,0.184,5653.248
"2015","2","females","50+","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2015.2",6928,0.184,1274.752
"2015","2","females","50+","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",13133,0.215,
"2015","2","females","50+","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",13133,0.215,2823.595
"2015","2","males","16-19","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2015.2",11395,0.022,11144.31
"2015","2","males","16-19","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",30151,0.019,29578.131
"2015","2","males","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",30151,0.019,572.869
"2015","2","males","20-29","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.2",26539,0.016,
"2015","2","males","20-29","ACF","a) HIV-negative",7,"cpost-ACF","ACF.cpost-ACF","2015.2",26539,0.016,26114.376
"2015","2","males","20-29","ACF","b) HIV-positive",11,"cpost-ACF","ACF.cpost-ACF","2015.2",26539,0.016,424.624
"2015","2","males","20-29","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",55193,0.017,
"2015","2","males","20-29","Non-ACF","a) HIV-negative",11,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",55193,0.017,54254.719
"2015","2","males","20-29","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",55193,0.017,938.281
"2015","2","males","30-39","ACF",,3,"cpost-ACF","ACF.cpost-ACF","2015.2",18728,0.111,
"2015","2","males","30-39","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2015.2",18728,0.111,16649.192
"2015","2","males","30-39","ACF","b) HIV-positive",16,"cpost-ACF","ACF.cpost-ACF","2015.2",18728,0.111,2078.808
"2015","2","males","30-39","Non-ACF",,3,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",40776,0.145,
"2015","2","males","30-39","Non-ACF","a) HIV-negative",12,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",40776,0.145,34863.48
"2015","2","males","30-39","Non-ACF","b) HIV-positive",22,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",40776,0.145,5912.52
"2015","2","males","40-49","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.2",8657,0.248,
"2015","2","males","40-49","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2015.2",8657,0.248,6510.064
"2015","2","males","40-49","ACF","b) HIV-positive",6,"cpost-ACF","ACF.cpost-ACF","2015.2",8657,0.248,2146.936
"2015","2","males","40-49","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",23455,0.24,
"2015","2","males","40-49","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",23455,0.24,17825.8
"2015","2","males","40-49","Non-ACF","b) HIV-positive",6,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",23455,0.24,5629.2
"2015","2","males","50+","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.2",6586,0.199,
"2015","2","males","50+","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2015.2",6586,0.199,5275.386
"2015","2","males","50+","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2015.2",6586,0.199,1310.614
"2015","2","males","50+","Non-ACF",,2,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",18156,0.251,
"2015","2","males","50+","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",18156,0.251,13598.844
"2015","2","males","50+","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.2",18156,0.251,4557.156
"2015","3","females","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",33845,0.028,32897.34
"2015","3","females","16-19","Non-ACF","b) HIV-positive",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",33845,0.028,947.66
"2015","3","females","20-29","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2015.3",25988,0.073,24090.876
"2015","3","females","20-29","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2015.3",25988,0.073,1897.124
"2015","3","females","20-29","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",59690,0.09,54317.9
"2015","3","females","20-29","Non-ACF","b) HIV-positive",8,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",59690,0.09,5372.1
"2015","3","females","30-39","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2015.3",22214,0.206,17637.916
"2015","3","females","30-39","ACF","b) HIV-positive",8,"cpost-ACF","ACF.cpost-ACF","2015.3",22214,0.206,4576.084
"2015","3","females","30-39","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",33041,0.212,26036.308
"2015","3","females","30-39","Non-ACF","b) HIV-positive",7,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",33041,0.212,7004.692
"2015","3","females","40-49","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.3",7919,0.356,5099.836
"2015","3","females","40-49","ACF","b) HIV-positive",7,"cpost-ACF","ACF.cpost-ACF","2015.3",7919,0.356,2819.164
"2015","3","females","40-49","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",16885,0.325,11397.375
"2015","3","females","40-49","Non-ACF","b) HIV-positive",12,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",16885,0.325,5487.625
"2015","3","females","50+","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2015.3",6998,0.184,5710.368
"2015","3","females","50+","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2015.3",6998,0.184,1287.632
"2015","3","females","50+","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",13265,0.215,
"2015","3","females","50+","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",13265,0.215,10413.025
"2015","3","females","50+","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",13265,0.215,2851.975
"2015","3","males","16-19","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2015.3",11483,0.022,11230.374
"2015","3","males","16-19","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",30383,0.019,
"2015","3","males","16-19","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",30383,0.019,29805.723
"2015","3","males","20-29","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.3",26559,0.016,
"2015","3","males","20-29","ACF","a) HIV-negative",7,"cpost-ACF","ACF.cpost-ACF","2015.3",26559,0.016,26134.056
"2015","3","males","20-29","ACF","b) HIV-positive",9,"cpost-ACF","ACF.cpost-ACF","2015.3",26559,0.016,424.944
"2015","3","males","20-29","Non-ACF",,2,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",55235,0.017,
"2015","3","males","20-29","Non-ACF","a) HIV-negative",14,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",55235,0.017,54296.005
"2015","3","males","20-29","Non-ACF","b) HIV-positive",16,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",55235,0.017,938.995
"2015","3","males","30-39","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.3",18824,0.111,
"2015","3","males","30-39","ACF","a) HIV-negative",4,"cpost-ACF","ACF.cpost-ACF","2015.3",18824,0.111,16734.536
"2015","3","males","30-39","ACF","b) HIV-positive",16,"cpost-ACF","ACF.cpost-ACF","2015.3",18824,0.111,2089.464
"2015","3","males","30-39","Non-ACF",,3,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",40985,0.145,
"2015","3","males","30-39","Non-ACF","a) HIV-negative",8,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",40985,0.145,35042.175
"2015","3","males","30-39","Non-ACF","b) HIV-positive",27,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",40985,0.145,5942.825
"2015","3","males","40-49","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.3",8770,0.248,
"2015","3","males","40-49","ACF","a) HIV-negative",5,"cpost-ACF","ACF.cpost-ACF","2015.3",8770,0.248,6595.04
"2015","3","males","40-49","ACF","b) HIV-positive",11,"cpost-ACF","ACF.cpost-ACF","2015.3",8770,0.248,2174.96
"2015","3","males","40-49","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",23761,0.24,18058.36
"2015","3","males","40-49","Non-ACF","b) HIV-positive",14,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",23761,0.24,5702.64
"2015","3","males","50+","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.3",6633,0.199,
"2015","3","males","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.3",6633,0.199,5313.033
"2015","3","males","50+","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2015.3",6633,0.199,1319.967
"2015","3","males","50+","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",18287,0.251,
"2015","3","males","50+","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",18287,0.251,13696.963
"2015","3","males","50+","Non-ACF","b) HIV-positive",5,"cpost-ACF","Non-ACF.cpost-ACF","2015.3",18287,0.251,4590.037
"2015","4","females","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.4",10638,0.03,10318.86
"2015","4","females","16-19","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",34058,0.028,33104.376
"2015","4","females","16-19","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",34058,0.028,953.624
"2015","4","females","20-29","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2015.4",26026,0.073,24126.102
"2015","4","females","20-29","ACF","b) HIV-positive",6,"cpost-ACF","ACF.cpost-ACF","2015.4",26026,0.073,1899.898
"2015","4","females","20-29","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",59775,0.09,
"2015","4","females","20-29","Non-ACF","a) HIV-negative",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",59775,0.09,54395.25
"2015","4","females","20-29","Non-ACF","b) HIV-positive",10,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",59775,0.09,5379.75
"2015","4","females","30-39","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.4",22466,0.206,17838.004
"2015","4","females","30-39","ACF","b) HIV-positive",9,"cpost-ACF","ACF.cpost-ACF","2015.4",22466,0.206,4627.996
"2015","4","females","30-39","Non-ACF","a) HIV-negative",6,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",33414,0.212,26330.232
"2015","4","females","30-39","Non-ACF","b) HIV-positive",14,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",33414,0.212,7083.768
"2015","4","females","40-49","ACF","b) HIV-positive",7,"cpost-ACF","ACF.cpost-ACF","2015.4",8008,0.356,2850.848
"2015","4","females","40-49","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",17074,0.325,
"2015","4","females","40-49","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",17074,0.325,11524.95
"2015","4","females","40-49","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",17074,0.325,5549.05
"2015","4","females","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.4",7068,0.184,5767.488
"2015","4","females","50+","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2015.4",7068,0.184,1300.512
"2015","4","females","50+","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",13396,0.215,10515.86
"2015","4","females","50+","Non-ACF","b) HIV-positive",5,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",13396,0.215,2880.14
"2015","4","males","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.4",11570,0.022,11315.46
"2015","4","males","16-19","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2015.4",11570,0.022,254.54
"2015","4","males","16-19","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",30615,0.019,30033.315
"2015","4","males","16-19","Non-ACF","b) HIV-positive",2,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",30615,0.019,581.685
"2015","4","males","20-29","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.4",26579,0.016,
"2015","4","males","20-29","ACF","a) HIV-negative",6,"cpost-ACF","ACF.cpost-ACF","2015.4",26579,0.016,26153.736
"2015","4","males","20-29","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2015.4",26579,0.016,425.264
"2015","4","males","20-29","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",55277,0.017,
"2015","4","males","20-29","Non-ACF","a) HIV-negative",10,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",55277,0.017,54337.291
"2015","4","males","20-29","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",55277,0.017,939.709
"2015","4","males","30-39","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2015.4",18921,0.111,
"2015","4","males","30-39","ACF","a) HIV-negative",10,"cpost-ACF","ACF.cpost-ACF","2015.4",18921,0.111,16820.769
"2015","4","males","30-39","ACF","b) HIV-positive",13,"cpost-ACF","ACF.cpost-ACF","2015.4",18921,0.111,2100.231
"2015","4","males","30-39","Non-ACF",,2,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",41194,0.145,
"2015","4","males","30-39","Non-ACF","a) HIV-negative",12,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",41194,0.145,35220.87
"2015","4","males","30-39","Non-ACF","b) HIV-positive",27,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",41194,0.145,5973.13
"2015","4","males","40-49","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.4",8883,0.248,6680.016
"2015","4","males","40-49","ACF","b) HIV-positive",7,"cpost-ACF","ACF.cpost-ACF","2015.4",8883,0.248,2202.984
"2015","4","males","40-49","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",24065,0.24,18289.4
"2015","4","males","40-49","Non-ACF","b) HIV-positive",16,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",24065,0.24,5775.6
"2015","4","males","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2015.4",6680,0.199,5350.68
"2015","4","males","50+","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2015.4",6680,0.199,1329.32
"2015","4","males","50+","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2015.4",18417,0.251,4622.667
"2016","1","females","16-19","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2016.1",10705,0.03,10383.85
"2016","1","females","16-19","ACF","b) HIV-positive",1,"cpost-ACF","ACF.cpost-ACF","2016.1",10705,0.03,321.15
"2016","1","females","16-19","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",34271,0.028,33311.412
"2016","1","females","20-29","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2016.1",26064,0.073,24161.328
"2016","1","females","20-29","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2016.1",26064,0.073,1902.672
"2016","1","females","20-29","Non-ACF","a) HIV-negative",5,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",59862,0.09,54474.42
"2016","1","females","20-29","Non-ACF","b) HIV-positive",6,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",59862,0.09,5387.58
"2016","1","females","30-39","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2016.1",22717,0.206,18037.298
"2016","1","females","30-39","ACF","b) HIV-positive",17,"cpost-ACF","ACF.cpost-ACF","2016.1",22717,0.206,4679.702
"2016","1","females","30-39","Non-ACF",,2,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",33788,0.212,
"2016","1","females","30-39","Non-ACF","a) HIV-negative",3,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",33788,0.212,26624.944
"2016","1","females","30-39","Non-ACF","b) HIV-positive",17,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",33788,0.212,7163.056
"2016","1","females","40-49","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2016.1",8097,0.356,5214.468
"2016","1","females","40-49","ACF","b) HIV-positive",3,"cpost-ACF","ACF.cpost-ACF","2016.1",8097,0.356,2882.532
"2016","1","females","40-49","Non-ACF","b) HIV-positive",5,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",17263,0.325,5610.475
"2016","1","females","50+","ACF","a) HIV-negative",1,"cpost-ACF","ACF.cpost-ACF","2016.1",7137,0.184,5823.792
"2016","1","females","50+","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",13528,0.215,
"2016","1","females","50+","Non-ACF","b) HIV-positive",3,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",13528,0.215,2908.52
"2016","1","males","16-19","ACF","a) HIV-negative",2,"cpost-ACF","ACF.cpost-ACF","2016.1",11658,0.022,11401.524
"2016","1","males","16-19","Non-ACF","a) HIV-negative",1,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",30846,0.019,30259.926
"2016","1","males","20-29","ACF","a) HIV-negative",9,"cpost-ACF","ACF.cpost-ACF","2016.1",26599,0.016,26173.416
"2016","1","males","20-29","ACF","b) HIV-positive",4,"cpost-ACF","ACF.cpost-ACF","2016.1",26599,0.016,425.584
"2016","1","males","20-29","Non-ACF",,2,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",55319,0.017,
"2016","1","males","20-29","Non-ACF","a) HIV-negative",14,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",55319,0.017,54378.577
"2016","1","males","20-29","Non-ACF","b) HIV-positive",4,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",55319,0.017,940.423
"2016","1","males","30-39","ACF",,1,"cpost-ACF","ACF.cpost-ACF","2016.1",19017,0.111,
"2016","1","males","30-39","ACF","a) HIV-negative",11,"cpost-ACF","ACF.cpost-ACF","2016.1",19017,0.111,16906.113
"2016","1","males","30-39","ACF","b) HIV-positive",20,"cpost-ACF","ACF.cpost-ACF","2016.1",19017,0.111,2110.887
"2016","1","males","30-39","Non-ACF","a) HIV-negative",11,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",41404,0.145,35400.42
"2016","1","males","30-39","Non-ACF","b) HIV-positive",24,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",41404,0.145,6003.58
"2016","1","males","40-49","ACF","a) HIV-negative",3,"cpost-ACF","ACF.cpost-ACF","2016.1",8996,0.248,6764.992
"2016","1","males","40-49","ACF","b) HIV-positive",8,"cpost-ACF","ACF.cpost-ACF","2016.1",8996,0.248,2231.008
"2016","1","males","40-49","Non-ACF","a) HIV-negative",2,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",24371,0.24,18521.96
"2016","1","males","40-49","Non-ACF","b) HIV-positive",6,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",24371,0.24,5849.04
"2016","1","males","50+","ACF","b) HIV-positive",2,"cpost-ACF","ACF.cpost-ACF","2016.1",6727,0.199,1338.673
"2016","1","males","50+","Non-ACF",,1,"cpost-ACF","Non-ACF.cpost-ACF","2016.1",18547,0.251,
